"URBANPETSSERVICESPRIVATELIMITED,AksharComplex,Ahmedabad,9662825744,GSTNO:24AAECU0338G1ZN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Item Age Analysis 
 Stock Class : Balance Sheet , Location : URBANPETS SERVICES PRIVATE LIMITED ; 
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Item name,BRANDS,DEPARTMENT,CATEGORY,Item code,Trans. Type,Trans. No,Purchase date,Trans. Date,Packed price,Selling,MRP,Landing cost,Net cost,Batch stock,Received Qty,Stock value on landing cost,Batch no,Old Batch No,Stock value on selling,Expiry date,Old Expiry Date,MFR Date,Old MFR Date,Stock age(Based on purchase date),Stock age(Based on transaction date),Branch,Alias Name,Brand code,Brand name,Supplier Name,Branch Area,Branch Circle,Branch State,City
Sheba Tuna Pumpkin and Carrot Garvy 70gm,,,,,,,,,,,,,100.14,7,,355.95,,,560.00,,,,,,,,,,,,,,,
,Sheba,Cat Food,Wet Food ,6855,TRANSFER-IN,4714,2026-07-01,2026-07-03,50.85,80.00,80.00,50.85,50.08,1,28,50.85,S6855-7381,S6855-7381,80.00,2028-02-15,2028-02-15,,,72,70,URBANPETS SERVICES PRIVATE LIMITED,,200,Sheba,Jay Projects,,,Gujarat,Ahmedabad
,Sheba,Cat Food,Wet Food ,6855,TRANSFER-IN,4995,2026-07-29,2026-08-17,50.85,80.00,80.00,50.85,50.06,6,24,305.10,S6855-9763,S6855-9763,480.00,2028-05-04,2028-05-04,,,44,25,URBANPETS SERVICES PRIVATE LIMITED,,200,Sheba,Jay Projects,,,Gujarat,Ahmedabad
Sheba Tuna With Chicken Gravy 70GM,,,,,,,,,,,,,97.12,36,,"1,830.45",,,"2,880.00",,,,,,,,,,,,,,,
,Sheba,Cat Food,Wet Food ,6854,TRANSFER-IN,5029,2026-08-05,2026-08-22,50.85,80.00,80.00,50.85,50.07,21,41,"1,067.85",S6854-84,S6854-84,"1,680.00",2028-05-03,2028-05-03,,,37,20,URBANPETS SERVICES PRIVATE LIMITED,,200,Sheba,Jay Projects,,,Gujarat,Ahmedabad
,Sheba,Cat Food,Wet Food ,6854,TRANSFER-IN,5029,2026-08-19,2026-08-22,50.84,80.00,80.00,50.84,47.05,15,15,762.60,S6854-85,S6854-85,"1,200.00",2028-05-03,2028-05-03,,,23,20,URBANPETS SERVICES PRIVATE LIMITED,,200,Sheba,Jay Projects,,,Gujarat,Ahmedabad
Sheen N Kleen Forte 200ml,,,,,,,,,,,,,369.01,45,,"8,812.51",,,"14,670.00",,,,,,,,,,,,,,,
,Manufacturer,Medicine & Supplements ,Medicine ,3002,PURCHASE,3429,2026-01-30,2026-01-30,178.50,340.00,340.00,187.43,178.50,15,25,"2,811.38",S3002-9120,S3002-9120,"5,100.00",2026-08-30,2026-08-30,,,224,224,URBANPETS SERVICES PRIVATE LIMITED,,1,Manufacturer,Shreeji Pet Shop,,,Gujarat,Ahmedabad
,Manufacturer,Medicine & Supplements ,Medicine ,3002,PURCHASE,4300,2026-08-13,2026-08-13,243.00,319.00,319.00,200.04,190.51,30,30,"6,001.13",S3002-9652,S3002-9652,"9,570.00",2027-09-30,2027-09-30,,,29,29,URBANPETS SERVICES PRIVATE LIMITED,,1,Manufacturer,FRIENDS MEDICINES,,,Gujarat,Ahmedabad
SigProe,,,,,,,,,,,,,290.00,18,,"5,220.00",,,"10,440.00",,,,,,,,,,,,,,,
,Manufacturer,Medicine & Supplements ,Medicine ,3034,PURCHASE,3683,2026-03-25,2026-03-25,290.00,580.00,580.00,290.00,290.00,18,20,"5,220.00",S3034-2715,S3034-2715,"10,440.00",2028-03-01,2028-03-01,,,170,170,URBANPETS SERVICES PRIVATE LIMITED,,1,Manufacturer,SIGNATE ANIMAL HEALTH AND NUTRITION PVT LTD,,,Gujarat,Ahmedabad
Silver Reflect Adjustable Leash L-XL 2.00m/25mm Black / Sliver Grey,,,,,,,,,,,,,633.48,1,,747.51,,,"1,495.00",,,,,,,,,,,,,,,
,Trixie,Walk Essentials,Leash,10325,PURCHASE,3447,2026-01-30,2026-01-30,633.48,"1,495.00","1,495.00",747.51,633.48,1,1,747.51,S10325-9619,S10325-9619,"1,495.00",,,,,224,224,URBANPETS SERVICES PRIVATE LIMITED,,218,Trixie,Shreeji Pet Shop,,,Gujarat,Ahmedabad
Simple Solution Disposable Diapers L-XL,,,,,,,,,,,,,704.93,3,,"2,114.79",,,"4,785.00",,,,,,,,,,,,,,,
,Simple Solution,Hygiene,Diaper & Training Pads ,2717,TRANSFER-IN,4203,2026-01-30,2026-04-22,704.93,"1,595.00","1,595.00",704.93,704.93,3,3,"2,114.79",S2717-3764,S2717-3764,"4,785.00",2029-10-09,2029-10-09,,,224,142,URBANPETS SERVICES PRIVATE LIMITED,,203,Simple Solution,Shreeji Pet Shop,,,Gujarat,Ahmedabad
Simple Solution Disposable Diapers Medium,,,,,,,,,,,,,717.87,2,,"1,507.52",,,"2,990.00",,,,,,,,,,,,,,,
,Simple Solution,Hygiene,Diaper & Training Pads ,2713,TRANSFER-IN,4789,2026-06-16,2026-07-16,783.10,"1,495.00","1,495.00",753.76,717.87,2,2,"1,507.52",S2713-8153,S2713-8153,"2,990.00",2030-11-09,2030-11-09,,,87,57,URBANPETS SERVICES PRIVATE LIMITED,,203,Simple Solution,ABK Imports Pvt. Ltd,,,Gujarat,Ahmedabad
Simple Solution Disposable Diapers XXL,,,,,,,,,,,,,909.94,1,,992.62,,,"1,895.00",,,,,,,,,,,,,,,
,Simple Solution,Hygiene,Diaper & Training Pads ,2715,TRANSFER-IN,5123,2026-06-16,2026-09-08,992.62,"1,895.00","1,895.00",992.62,909.94,1,1,992.62,S2715-988,S2715-988,"1,895.00",2030-11-09,2030-11-09,,,87,3,URBANPETS SERVICES PRIVATE LIMITED,,203,Simple Solution,ABK Imports Pvt. Ltd,,,Gujarat,Ahmedabad
Simple Solution Dog Stain and Odor Remover 1000ml,,,,,,,,,,,,,400.43,1,,472.51,,,945.00,,,,,,,,,,,,,,,
,Simple Solution,Hygiene,Others ,10277,PURCHASE,3447,2026-01-30,2026-01-30,400.43,945.00,945.00,472.51,400.43,1,1,472.51,S10277-9611,S10277-9611,945.00,2027-10-10,2027-10-10,,,224,224,URBANPETS SERVICES PRIVATE LIMITED,,203,Simple Solution,Shreeji Pet Shop,,,Gujarat,Ahmedabad
Simple Solution Extreme Dog Stain and Odour Remover 500ml,,,,,,,,,,,,,365.02,5,,"2,153.62",,,"4,475.00",,,,,,,,,,,,,,,
,Simple Solution,Hygiene,Others ,2678,PURCHASE,3419,2026-01-30,2026-01-30,365.02,895.00,895.00,430.72,365.02,5,7,"2,153.62",S2678-8869,S2678-8869,"4,475.00",2029-06-30,2029-06-30,,,224,224,URBANPETS SERVICES PRIVATE LIMITED,,203,Simple Solution,Shreeji Pet Shop,,,Gujarat,Ahmedabad
Skyec Bonestar Pet Tablet,,,,,,,,,,,,,141.25,1,,166.68,,,250.00,,,,,,,,,,,,,,,
,Manufacturer,Medicine & Supplements ,Medicine ,6001,PURCHASE,4076,2026-06-24,2026-06-24,169.50,250.00,250.00,166.68,141.25,1,6,166.68,S6001-7097,S6001-7097,250.00,2027-10-30,2027-10-30,,,79,79,URBANPETS SERVICES PRIVATE LIMITED,,1,Manufacturer,MAHIMA ENTERPRISE,,,Gujarat,Ahmedabad
SKYEC Flexirun Tab,,,,,,,,,,,,,"1,271.18",5,,"6,355.95",,,"7,500.00",,,,,,,,,,,,,,,
,SkyEC,Medicine & Supplements ,Medicine ,11156,TRANSFER-IN,4630,2026-05-06,2026-06-20,"1,271.19","1,500.00","1,500.00","1,271.19",635.59,1,5,"1,271.19",S11156-6660,S11156-6660,"1,500.00",2027-09-30,2027-09-30,,,128,83,URBANPETS SERVICES PRIVATE LIMITED,,204,SkyEC,MAHIMA ENTERPRISE,,,Gujarat,Ahmedabad
,SkyEC,Medicine & Supplements ,Medicine ,11156,TRANSFER-IN,5092,2026-05-06,2026-09-02,"1,271.19","1,500.00","1,500.00","1,271.19",635.59,4,4,"5,084.76",S11156-702,S11156-702,"6,000.00",2027-09-30,2027-09-30,,,128,9,URBANPETS SERVICES PRIVATE LIMITED,,204,SkyEC,MAHIMA ENTERPRISE,,,Gujarat,Ahmedabad
SKYEC Wellrich Tablet,,,,,,,,,,,,,333.33,2,,666.67,,,"1,000.00",,,,,,,,,,,,,,,
,Manufacturer,Medicine & Supplements ,Medicine ,6000,PURCHASE,4076,2026-06-24,2026-06-24,400.00,500.00,500.00,333.33,333.33,2,6,666.67,S6000-7098,S6000-7098,"1,000.00",2027-03-30,2027-03-30,,,79,79,URBANPETS SERVICES PRIVATE LIMITED,,1,Manufacturer,MAHIMA ENTERPRISE,,,Gujarat,Ahmedabad
Snookie Banana Stick 100gm,,,,,,,,,,,,,427.11,30,,"5,801.97",,,"8,400.00",,,,,,,,,,,,,,,
,Snookie,"Treats, Biscuits & Chews ",Treats  ,11066,TRANSFER-IN,4399,2026-02-17,2026-05-21,237.28,280.00,280.00,237.28,142.37,10,10,"2,372.80",S11066-5156,S11066-5156,"2,800.00",2028-08-30,2028-08-30,,,206,113,URBANPETS SERVICES PRIVATE LIMITED,,300,Snookie,Shreeji Enterprise,,,Gujarat,Ahmedabad
,Snookie,"Treats, Biscuits & Chews ",Treats  ,11066,TRANSFER-IN,4796,2026-07-14,2026-07-17,237.28,280.00,280.00,167.99,142.37,19,24,"3,191.89",S11066-8211,S11066-8211,"5,320.00",2027-01-31,2027-01-31,,,59,56,URBANPETS SERVICES PRIVATE LIMITED,,300,Snookie,Shreeji Enterprise,,,Gujarat,Ahmedabad
,Snookie,"Treats, Biscuits & Chews ",Treats  ,11066,TRANSFER-IN,4921,2026-07-14,2026-08-04,237.28,280.00,280.00,237.28,142.37,1,1,237.28,S11066-9124,S11066-9124,280.00,2027-01-31,2027-01-31,,,59,38,URBANPETS SERVICES PRIVATE LIMITED,,300,Snookie,Shreeji Enterprise,,,Gujarat,Ahmedabad
Snookie BBQ Chicken Stick 100gm,,,,,,,,,,,,,142.37,11,,"1,847.94",,,"3,080.00",,,,,,,,,,,,,,,
,Snookie,"Treats, Biscuits & Chews ",Treats  ,10899,TRANSFER-IN,4796,2026-06-03,2026-07-17,237.28,280.00,280.00,167.99,142.37,11,24,"1,847.94",S10899-8203,S10899-8203,"3,080.00",2027-02-28,2027-02-28,,,100,56,URBANPETS SERVICES PRIVATE LIMITED,,300,Snookie,Shreeji Enterprise,,,Gujarat,Ahmedabad
Snookie Biscuit  Milk - Carrot flavour - 500gm jar,,,,,,,,,,,,,381.36,7,,"1,359.29",,,"1,750.00",,,,,,,,,,,,,,,
,Snookie,"Treats, Biscuits & Chews ",Biscuits ,10962,TRANSFER-IN,4821,2026-05-18,2026-07-21,211.86,250.00,250.00,150.00,127.12,2,5,299.99,S10962-8336,S10962-8336,500.00,2027-08-30,2027-08-30,,,116,52,URBANPETS SERVICES PRIVATE LIMITED,,300,Snookie,Shreeji Enterprise,,,Gujarat,Ahmedabad
,Snookie,"Treats, Biscuits & Chews ",Biscuits ,10962,TRANSFER-IN,4961,2026-05-18,2026-08-11,211.86,250.00,250.00,211.86,127.12,3,3,635.58,S10962-9524,S10962-9524,750.00,2027-08-30,2027-08-30,,,116,31,URBANPETS SERVICES PRIVATE LIMITED,,300,Snookie,Shreeji Enterprise,,,Gujarat,Ahmedabad
,Snookie,"Treats, Biscuits & Chews ",Biscuits ,10962,TRANSFER-IN,5094,2026-08-24,2026-09-02,211.86,250.00,250.00,211.86,127.12,2,2,423.72,S10962-712,S10962-712,500.00,2027-08-30,2027-08-30,,,18,9,URBANPETS SERVICES PRIVATE LIMITED,,300,Snookie,Shreeji Enterprise,,,Gujarat,Ahmedabad
Snookie Biscuit cheese flavour - 500gm Refill Pack,,,,,,,,,,,,,111.86,1,,132.00,,,220.00,,,,,,,,,,,,,,,
,Snookie,"Treats, Biscuits & Chews ",Biscuits ,11153,PURCHASE,3443,2026-01-30,2026-01-30,111.86,220.00,220.00,132.00,111.86,1,6,132.00,S11153-9514,S11153-9514,220.00,2026-06-30,2026-06-30,,,224,224,URBANPETS SERVICES PRIVATE LIMITED,,300,Snookie,Shreeji Pet Shop,,,Gujarat,Ahmedabad
Snookie Biscuit cheese flavour- 500gm jar,,,,,,,,,,,,,254.24,5,,"1,059.30",,,"1,250.00",,,,,,,,,,,,,,,
,Snookie,"Treats, Biscuits & Chews ",Biscuits ,10963,TRANSFER-IN,5034,2026-05-18,2026-08-24,211.86,250.00,250.00,211.86,127.12,2,3,423.72,S10963-165,S10963-165,500.00,2027-08-30,2027-08-30,,,116,18,URBANPETS SERVICES PRIVATE LIMITED,,300,Snookie,Shreeji Enterprise,,,Gujarat,Ahmedabad
,Snookie,"Treats, Biscuits & Chews ",Biscuits ,10963,TRANSFER-IN,5052,2026-08-24,2026-08-26,211.86,250.00,250.00,211.86,127.12,3,3,635.58,S10963-274,S10963-274,750.00,2027-08-30,2027-08-30,,,18,16,URBANPETS SERVICES PRIVATE LIMITED,,300,Snookie,Shreeji Enterprise,,,Gujarat,Ahmedabad
Snookie Biscuit chicken flavour - 500gm jar,,,,,,,,,,,,,254.24,5,,935.57,,,"1,250.00",,,,,,,,,,,,,,,
,Snookie,"Treats, Biscuits & Chews ",Biscuits ,10961,TRANSFER-IN,4821,2026-05-18,2026-07-21,211.86,250.00,250.00,150.00,127.12,2,5,299.99,S10961-8334,S10961-8334,500.00,2027-08-30,2027-08-30,,,116,52,URBANPETS SERVICES PRIVATE LIMITED,,300,Snookie,Shreeji Enterprise,,,Gujarat,Ahmedabad
,Snookie,"Treats, Biscuits & Chews ",Biscuits ,10961,TRANSFER-IN,5034,2026-05-18,2026-08-24,211.86,250.00,250.00,211.86,127.12,3,3,635.58,S10961-164,S10961-164,750.00,2027-08-30,2027-08-30,,,116,18,URBANPETS SERVICES PRIVATE LIMITED,,300,Snookie,Shreeji Enterprise,,,Gujarat,Ahmedabad
Snookie Biscuit chicken flavour - 500gm Refill Pack,,,,,,,,,,,,,111.86,4,,527.98,,,880.00,,,,,,,,,,,,,,,
,Snookie,"Treats, Biscuits & Chews ",Biscuits ,11151,PURCHASE,3443,2026-01-30,2026-01-30,111.86,220.00,220.00,131.99,111.86,4,7,527.98,S11151-9512,S11151-9512,880.00,2026-07-30,2026-07-30,,,224,224,URBANPETS SERVICES PRIVATE LIMITED,,300,Snookie,Shreeji Pet Shop,,,Gujarat,Ahmedabad
Snookie Biscuit Chicken Liver - 500gm jar,,,,,,,,,,,,,508.48,8,,"1,633.02",,,"2,000.00",,,,,,,,,,,,,,,
,Snookie,"Treats, Biscuits & Chews ",Biscuits ,10960,TRANSFER-IN,4821,2026-05-18,2026-07-21,211.86,250.00,250.00,150.00,127.12,1,5,150.00,S10960-8333,S10960-8333,250.00,2027-08-30,2027-08-30,,,116,52,URBANPETS SERVICES PRIVATE LIMITED,,300,Snookie,Shreeji Enterprise,,,Gujarat,Ahmedabad
,Snookie,"Treats, Biscuits & Chews ",Biscuits ,10960,TRANSFER-IN,4961,2026-05-18,2026-08-11,211.86,250.00,250.00,211.86,127.12,3,3,635.58,S10960-9523,S10960-9523,750.00,2027-08-30,2027-08-30,,,116,31,URBANPETS SERVICES PRIVATE LIMITED,,300,Snookie,Shreeji Enterprise,,,Gujarat,Ahmedabad
,Snookie,"Treats, Biscuits & Chews ",Biscuits ,10960,TRANSFER-IN,5034,2026-05-18,2026-08-24,211.86,250.00,250.00,211.86,127.12,1,1,211.86,S10960-163,S10960-163,250.00,2027-08-30,2027-08-30,,,116,18,URBANPETS SERVICES PRIVATE LIMITED,,300,Snookie,Shreeji Enterprise,,,Gujarat,Ahmedabad
,Snookie,"Treats, Biscuits & Chews ",Biscuits ,10960,TRANSFER-IN,5094,2026-08-24,2026-09-02,211.86,250.00,250.00,211.86,127.12,3,3,635.58,S10960-713,S10960-713,750.00,2027-08-30,2027-08-30,,,18,9,URBANPETS SERVICES PRIVATE LIMITED,,300,Snookie,Shreeji Enterprise,,,Gujarat,Ahmedabad
Snookie Biscuit Milk - Carrot flavour -  500gm Refill Pack,,,,,,,,,,,,,111.86,3,,395.98,,,660.00,,,,,,,,,,,,,,,
,Snookie,"Treats, Biscuits & Chews ",Biscuits ,11152,PURCHASE,3443,2026-01-30,2026-01-30,111.86,220.00,220.00,131.99,111.86,3,5,395.98,S11152-9513,S11152-9513,660.00,2026-05-30,2026-05-30,,,224,224,URBANPETS SERVICES PRIVATE LIMITED,,300,Snookie,Shreeji Pet Shop,,,Gujarat,Ahmedabad
Snookie Biscuit Mix flavour - 500gm jar,,,,,,,,,,,,,127.12,3,,635.58,,,750.00,,,,,,,,,,,,,,,
,Snookie,"Treats, Biscuits & Chews ",Biscuits ,10964,TRANSFER-IN,5094,2026-08-24,2026-09-02,211.86,250.00,250.00,211.86,127.12,3,3,635.58,S10964-714,S10964-714,750.00,2027-08-30,2027-08-30,,,18,9,URBANPETS SERVICES PRIVATE LIMITED,,300,Snookie,Shreeji Enterprise,,,Gujarat,Ahmedabad
Snookie Carrot Stick 100gm,,,,,,,,,,,,,284.74,27,,"4,812.99",,,"7,560.00",,,,,,,,,,,,,,,
,Snookie,"Treats, Biscuits & Chews ",Treats  ,11068,TRANSFER-IN,4399,2026-02-17,2026-05-21,237.28,280.00,280.00,237.28,142.37,4,10,949.12,S11068-5158,S11068-5158,"1,120.00",2028-08-30,2028-08-30,,,206,113,URBANPETS SERVICES PRIVATE LIMITED,,300,Snookie,Shreeji Enterprise,,,Gujarat,Ahmedabad
,Snookie,"Treats, Biscuits & Chews ",Treats  ,11068,TRANSFER-IN,4796,2026-07-14,2026-07-17,237.28,280.00,280.00,167.99,142.37,23,24,"3,863.87",S11068-8206,S11068-8206,"6,440.00",2027-01-31,2027-01-31,,,59,56,URBANPETS SERVICES PRIVATE LIMITED,,300,Snookie,Shreeji Enterprise,,,Gujarat,Ahmedabad
Snookie Chicken Liver Stick 100gm,,,,,,,,,,,,,142.37,9,,"1,511.95",,,"2,520.00",,,,,,,,,,,,,,,
,Snookie,"Treats, Biscuits & Chews ",Treats  ,10901,TRANSFER-IN,4796,2026-07-14,2026-07-17,237.28,280.00,280.00,167.99,142.37,9,24,"1,511.95",S10901-8213,S10901-8213,"2,520.00",2027-01-31,2027-01-31,,,59,56,URBANPETS SERVICES PRIVATE LIMITED,,300,Snookie,Shreeji Enterprise,,,Gujarat,Ahmedabad
Snookie Lamb Stick 100gm,,,,,,,,,,,,,142.37,16,,"2,687.91",,,"4,480.00",,,,,,,,,,,,,,,
,Snookie,"Treats, Biscuits & Chews ",Treats  ,11070,TRANSFER-IN,4796,2026-07-14,2026-07-17,237.28,280.00,280.00,167.99,142.37,16,24,"2,687.91",S11070-8207,S11070-8207,"4,480.00",2027-01-31,2027-01-31,,,59,56,URBANPETS SERVICES PRIVATE LIMITED,,300,Snookie,Shreeji Enterprise,,,Gujarat,Ahmedabad
Snookie Milk and Strawberry Stick 100gm,,,,,,,,,,,,,142.37,14,,"2,351.92",,,"3,920.00",,,,,,,,,,,,,,,
,Snookie,"Treats, Biscuits & Chews ",Treats  ,10897,TRANSFER-IN,4796,2026-07-14,2026-07-17,237.28,280.00,280.00,167.99,142.37,14,24,"2,351.92",S10897-8212,S10897-8212,"3,920.00",2027-01-31,2027-01-31,,,59,56,URBANPETS SERVICES PRIVATE LIMITED,,300,Snookie,Shreeji Enterprise,,,Gujarat,Ahmedabad
Snookie Pomegranate Stick 100gm,,,,,,,,,,,,,284.74,22,,"3,765.16",,,"6,160.00",,,,,,,,,,,,,,,
,Snookie,"Treats, Biscuits & Chews ",Treats  ,11069,TRANSFER-IN,4796,2026-07-14,2026-07-17,237.28,280.00,280.00,167.99,142.37,21,24,"3,527.88",S11069-8210,S11069-8210,"5,880.00",2027-01-31,2027-01-31,,,59,56,URBANPETS SERVICES PRIVATE LIMITED,,300,Snookie,Shreeji Enterprise,,,Gujarat,Ahmedabad
,Snookie,"Treats, Biscuits & Chews ",Treats  ,11069,TRANSFER-IN,4921,2026-07-14,2026-08-04,237.28,280.00,280.00,237.28,142.37,1,1,237.28,S11069-9125,S11069-9125,280.00,2027-01-31,2027-01-31,,,59,38,URBANPETS SERVICES PRIVATE LIMITED,,300,Snookie,Shreeji Enterprise,,,Gujarat,Ahmedabad
Snookie Pumpkin Stick 100gm,,,,,,,,,,,,,142.37,23,,"3,863.87",,,"6,440.00",,,,,,,,,,,,,,,
,Snookie,"Treats, Biscuits & Chews ",Treats  ,11067,TRANSFER-IN,4796,2026-07-14,2026-07-17,237.28,280.00,280.00,167.99,142.37,23,24,"3,863.87",S11067-8204,S11067-8204,"6,440.00",2027-01-31,2027-01-31,,,59,56,URBANPETS SERVICES PRIVATE LIMITED,,300,Snookie,Shreeji Enterprise,,,Gujarat,Ahmedabad
Snookie Smoke Chicken Stick 100gm,,,,,,,,,,,,,142.37,20,,"3,359.88",,,"5,600.00",,,,,,,,,,,,,,,
,Snookie,"Treats, Biscuits & Chews ",Treats  ,10898,TRANSFER-IN,4796,2026-07-14,2026-07-17,237.28,280.00,280.00,167.99,142.37,20,24,"3,359.88",S10898-8208,S10898-8208,"5,600.00",2027-01-31,2027-01-31,,,59,56,URBANPETS SERVICES PRIVATE LIMITED,,300,Snookie,Shreeji Enterprise,,,Gujarat,Ahmedabad
Sofline Elegance Adjustable Leash M-L 2.m/20mm Black / Graphite,,,,,,,,,,,,,402.55,1,,475.01,,,950.00,,,,,,,,,,,,,,,
,Trixie,Walk Essentials,Leash,10359,PURCHASE,3447,2026-01-30,2026-01-30,402.55,950.00,950.00,475.01,402.55,1,1,475.01,S10359-9620,S10359-9620,950.00,,,,,224,224,URBANPETS SERVICES PRIVATE LIMITED,,218,Trixie,Shreeji Pet Shop,,,Gujarat,Ahmedabad
Sofline Elegance Adjustable Leash M-L 2.m/20mm Ocean / Petrol,,,,,,,,,,,,,402.55,1,,475.01,,,950.00,,,,,,,,,,,,,,,
,Trixie,Walk Essentials,Leash,10354,TRANSFER-IN,3905,2026-01-31,2026-03-06,402.55,950.00,950.00,475.01,402.55,1,1,475.01,S10354-1360,S10354-1360,950.00,,,,,223,189,URBANPETS SERVICES PRIVATE LIMITED,,218,Trixie,Shreeji Pet Shop,,,Gujarat,Ahmedabad
Softee Cream 20gm,,,,,,,,,,,,,79.42,21,,"1,751.23",,,"2,933.70",,,,,,,,,,,,,,,
,other,Medicine & Supplements ,Medicine ,11491,PURCHASE,3829,2026-04-29,2026-04-29,106.44,139.70,139.70,83.39,79.42,21,26,"1,751.23",S11491-4209,S11491-4209,"2,933.70",2029-02-28,2029-02-28,,,135,135,URBANPETS SERVICES PRIVATE LIMITED,,255,other,K.B. Shah & Company,,,Gujarat,Ahmedabad
SP Plastic Muzzle No.1,,,,,,,,,,,,,45.76,1,,45.76,,,160.00,,,,,,,,,,,,,,,
,Smartypet,Accessories,E-collar & Muzzle ,359,TRANSFER-IN,4535,2026-05-23,2026-06-11,45.76,160.00,160.00,45.76,45.76,1,1,45.76,S359-6128,S359-6128,160.00,,,,,111,92,URBANPETS SERVICES PRIVATE LIMITED,,206,Smartypet,Smartypet Pet Products,,,Gujarat,Ahmedabad
SP Plastic Muzzle No.2,,,,,,,,,,,,,49.58,1,,49.58,,,190.00,,,,,,,,,,,,,,,
,Smartypet,Accessories,E-collar & Muzzle ,374,TRANSFER-IN,4535,2026-05-23,2026-06-11,49.58,190.00,190.00,49.58,49.58,1,1,49.58,S374-6127,S374-6127,190.00,,,,,111,92,URBANPETS SERVICES PRIVATE LIMITED,,206,Smartypet,Smartypet Pet Products,,,Gujarat,Ahmedabad
SP Plastic Muzzle No.7,,,,,,,,,,,,,99.15,1,,99.15,,,550.00,,,,,,,,,,,,,,,
,Smartypet,Accessories,E-collar & Muzzle ,355,TRANSFER-IN,4535,2026-05-23,2026-06-11,99.15,550.00,550.00,99.15,99.15,1,1,99.15,S355-6123,S355-6123,550.00,,,,,111,92,URBANPETS SERVICES PRIVATE LIMITED,,206,Smartypet,Smartypet Pet Products,,,Gujarat,Ahmedabad
SR Oralade GI Support 500ml,,,,,,,,,,,,,582.62,18,,"12,374.85",,,"19,800.00",,,,,,,,,,,,,,,
,other,Medicine & Supplements ,Medicine ,10626,PURCHASE,3532,2026-02-19,2026-02-19,582.62,"1,100.00","1,100.00",687.49,582.62,18,36,"12,374.85",S10626-782,S10626-782,"19,800.00",2028-08-30,2028-08-30,,,204,204,URBANPETS SERVICES PRIVATE LIMITED,,255,other,Geeta Pharma,,,Gujarat,Ahmedabad
Star Coat 200ml,,,,,,,,,,,,,199.32,4,,"1,220.32",,,"1,800.00",,,,,,,,,,,,,,,
,Misc,Medicine & Supplements ,Supplements ,2830,TRANSFER-IN,4948,2026-07-06,2026-08-08,305.08,450.00,450.00,305.08,199.32,4,6,"1,220.32",S2830-9431,S2830-9431,"1,800.00",2028-03-13,2028-03-13,,,67,34,URBANPETS SERVICES PRIVATE LIMITED,,136,Misc,FRIENDS MEDICINES,,,Gujarat,Ahmedabad
Sulbenz-Pet 200ml,,,,,,,,,,,,,196.00,44,,"9,055.20",,,"17,336.00",,,,,,,,,,,,,,,
,Manufacturer,Medicine & Supplements ,Medicine ,3003,PURCHASE,4300,2026-08-13,2026-08-13,300.00,394.00,394.00,205.80,196.00,44,48,"9,055.20",S3003-9653,S3003-9653,"17,336.00",2027-12-30,2027-12-30,,,29,29,URBANPETS SERVICES PRIVATE LIMITED,,1,Manufacturer,FRIENDS MEDICINES,,,Gujarat,Ahmedabad
Super Bone Almond Oil Stick 9Pcs.,,,,,,,,,,,,,321.95,4,,"1,150.39",,,"1,572.00",,,,,,,,,,,,,,,
,Super Bone,"Treats, Biscuits & Chews ",Treats  ,7703,TRANSFER-IN,3832,2026-01-30,2026-02-24,135.97,375.00,375.00,135.97,135.97,1,2,135.97,S7703-962,S7703-962,375.00,2026-05-06,2026-05-06,,,224,199,URBANPETS SERVICES PRIVATE LIMITED,,212,Super Bone,Shreeji Pet Shop,,,Gujarat,Ahmedabad
,Super Bone,"Treats, Biscuits & Chews ",Treats  ,7703,TRANSFER-IN,5110,2026-08-07,2026-09-05,338.14,399.00,399.00,338.14,185.98,3,3,"1,014.42",S7703-906,S7703-906,"1,197.00",2027-11-26,2027-11-26,,,35,6,URBANPETS SERVICES PRIVATE LIMITED,,212,Super Bone,PETAHOLIC PET PRODUCTS PRIVATE LIMITED,,,Gujarat,Ahmedabad
Super Bone BBQ Stick 9 Pcs.,,,,,,,,,,,,,185.98,1,,338.14,,,399.00,,,,,,,,,,,,,,,
,Super Bone,"Treats, Biscuits & Chews ",Treats  ,7704,TRANSFER-IN,5110,2026-08-07,2026-09-05,338.14,399.00,399.00,338.14,185.98,1,3,338.14,S7704-908,S7704-908,399.00,2027-11-26,2027-11-26,,,35,6,URBANPETS SERVICES PRIVATE LIMITED,,212,Super Bone,PETAHOLIC PET PRODUCTS PRIVATE LIMITED,,,Gujarat,Ahmedabad
Super Bone Olive Oil Stick 9Pcs.,,,,,,,,,,,,,328.20,3,,818.50,,,"1,173.00",,,,,,,,,,,,,,,
,Super Bone,"Treats, Biscuits & Chews ",Treats  ,7709,TRANSFER-IN,5110,2026-01-30,2026-09-05,142.22,375.00,375.00,142.22,142.22,1,1,142.22,S7709-910,S7709-910,375.00,2027-05-14,2027-05-14,,,224,6,URBANPETS SERVICES PRIVATE LIMITED,,212,Super Bone,Shreeji Pet Shop,,,Gujarat,Ahmedabad
